"PRJ_ID","PRJ_IDPARENT","PRJ_CODE","PRJ_DESCRIPTIONDU","PRJ_DESCRIPTIONEN","PRJ_INTERNETWORK","PRJ_URL","PRJ_CONTENTDU","PRJ_USERUPDATE","PRJ_DATEUPDATE","PRJ_STARTDATE","PRJ_COMMENTS","PRJ_USERCREATION","PRJ_CONTENTFR","PRJ_DATECREATION","PRJ_ENDDATE","PRJ_DESCRIPTIONFR","PRJ_DELETE","PRJ_PRJS_ID","PRJ_RELT_ID","PRJ_CONTENTEN"
232,231,"UE- EU: URB - AL N°13.","EUROPESE UNIE - URB-AL N° 13 : STEDEN & DE INFORMATIEMAATSCHAPPIJ","EUROPEAN UNION - URB-AL N° 13 : TOWNS & THE INFORMATION SOCIETY","22","www.bremen.de/urb-al","SOCIAAL BELEID - SOCIAAL BELEID (ALLERLEI) - ONDERZOEK EN ONTWIKKELING - TECHNOLOGIEEN
Dit netwerk beoogt ""e-inlusie"": de strijd tegen de digitale kloof en meer bepaald in heroplevingswijken","GDEROEP",25/07/06,01/01/02,"Membres = villes, provinces, régions , associations privées ou publiques,... des entités reprises en deuxième partie. Leadership: Breme.
De leden van het netwerk zijn steden, regio's, private en publieke verenigingen, enz.. Bremen is hoofd van het netwerk.
Members= cities, provinces, regions, private or public associations,…entities included in the second part. Leadership: Bremen.","PGERARD","POLITIQUE SOCIALE - POLITIQUE SOCIALE (DIVERS) - R&D -  TECHNOLOGIES
La thématique de ce réseau est l'""E-inclusion"": la lutte contre la ""Fracture digitale"" et en particulier dans les quartiers en revitalisation",02/07/04,01/01/06,"UNION EUROPEENNE - URB-AL N° 13 : VILLES & SOCIETE D' INFORMATION","N",17,18,"SOCIAL POLICY - SOCIAL POLICY (MISC.) - R&D - TECHNOLOGIES
The issue of this network is the 'E-inclusion'':fight against the ""digital break"" and in particular in the districts that are being revitalized."
256,231,"UE- URB - AL N°10.","EUROPESE UNIE - URB-AL N° 10 : DE BESTRIJDING VAN STEDELIJKE ARMOEDE","EUROPEAN UNION - URB-AL N° 10 : FIGHT AGAINST HUMAN POVERTY","22","www.urbal10.sp.gov.br","SOCIAAL BELEID - SOCIAAL BELEID (ALLERLEI) - STEDENBOUW EN STADSVERNIEUWING - HEROPLEVING - EXTERNE BETREKKINGEN - EUROPESE PROGRAMMA'S - ECONOMIE & HANDEL - ECONOMISCHE ONTWIKKELING
Het netwerk houdt zich bezig met de strijd tegen stedelijke armoede. Het Brussels Hoofdstedelijk gewest is bij het netwerk betrokken via haar beleid van heropleving van wijken (op het gebied van economische ontwikkeling, en sociale economie).","GDEROEP",25/07/06,01/01/02,"Chef de file: Sao Paulo / Sao Paulo is hoofd van het netwerk / Leader: Sao Paulo
Partenaires= villes, provinces, régions, universités, associations, entreprises,.... des entités reprises en deuxiéme partie
De leden van het netwerk zijn steden, regio's, provincies, universiteiten, ondernemingen enz.. van de deelgebieden uit het tweede gedeelte
Partners: Cities, provinces, regions, universities, associations, companies…entities included in the second part","PGERARD","POLITIQUE SOCIALE - POLITIQUE SOCIALE (DIVERS) - URBANISME ET RENOVATION URBAINE - REVITALISATION - RELATIONS EXTERIEURES - PROGRAMMES EUROPEENS - ECONOMIE & COMMERCE - DEVELOPPEMENT ECONOMIQUE
La lutte contre la pauvreté urbaine est la thématique de ce réseau. La RBC s'y implique via ses politiques de revitalisation des quartiers (sur le plan du développement économique, de l'économie sociale)",09/07/04,01/01/06,"UNION EUROPEENNE - URB-AL N° 10 :  LUTTE CONTRE LA PAUVRETÉ URBAINE","N",17,18,"SOCIAL POLICY - SOCIAL POLICY (MISC.) - TOWN PLANNING AND RENOVATION - REVITALIZATION - EXTERNAL RELATIONS - EUROPEAN PROGRAMMES - ECONOMY & TRADE - ECONOMICAL DEVELOPMENT
Fight against urban poverty is the issue of this network. The Brussels Capital Region gets involved with its district rehabilitation policies (in the field of economic development, social economy)."
158,,"RABAT","RAAMAKKOORD VAN SAMENWERKING EN VAN PARTNERSCHAP TUSSEN DE REGIO RABAT-SALE-ZEMMOUR-ZAER EN HET BRUSSELS HOOFDSTEDELIJK GEWEST","CONVENTION CADRE DE COOPERATION ET DE PARTENARIAT ENTRE LA REGION DE RABAT-SALE-ZEMMOUR-ZAER ET LA REGION DE BRUXELLES-CAPITALE","24","","STEDENBOUW EN STADSVERNIEUWING - RUIMTELIJKE ORDENING - REGIONALE ONTWIKKELING - STEDELIJKE ONTWIKKELING - PATRIMONIUM - BESCHERMING VAN MONUMENTEN - ECONOMIE & HANDEL - ECONOMISCHE ONTWIKKELING - ONDERZOEK EN ONTWIKKELING - TECHNOLOGIEEN: Nieuwe informatie -en communicatietechnologieën -
WERKGELEGENHEID - WERKGELEGENHEID (ALLERLEI) - BEROEPSOPLEIDING - OPENBARE WERKEN - HUISVESTING - WOONKWALITEIT - SOCIAAL BELEID - SOCIAAL BELEID (ALLERLEI)","PGERARD",13/01/09,04/01/01,"","PGERARD","URBANISME ET RENOVATION URBAINE - AMENAGEMENT DU TERRITOIRE - DEVELOPPEMENT REGIONAL - DEVELOPPEMENT URBAIN - PATRIMOINE - PROTECTION DU PATRIMOINE - ECONOMIE & COMMERCE - DEVELOPPEMENT ECONOMIQUE - R&D - Nouvelles TECHNOLOGIES de l'information et de communication - EMPLOI - EMPLOI (DIVERS) - FORMATION PROFESSIONNELLE - TRAVAUX PUBLICS - LOGEMENT - QUALITE DE L'HABITAT - POLITIQUE SOCIALE -  POLITIQUE SOCIALE (DIVERS)",19/05/04,04/01/04,"CONVENTION CADRE DE COOPERATION ET DE PARTENARIAT ENTRE LA REGION DE RABAT-SALE-ZEMMOUR-ZAER ET LA REGION DE BRUXELLES-CAPITALE","N",17,17,"TOWN PLANNING AND RENOVATION - SPATIAL PLANNING - REGIONAL DEVELOPMENT - URBAN DEVELOPMENT - HERITAGE - PROTECTION OF MONUMENTS - ECONOMY & TRADE - ECONOMICAL DEVELOPMENT - R&D - TECHNOLOGIES: New information and communication technologies - EMPLOYMENT - EMPLOYMENT (MISC.) - VOCATIONAL TRAINING - PUBLIC WORKS - HOUSING - HOUSING QUALITY - SOCIAL POLICY - SOCIAL POLICY (MISC.)"
233,,"UE- URB-AL N°14","UNION EUROPENNE - URB-AL N*14","UNION EUROPENNE - URB-AL N*14","1","www.urbalvalparaiso.ch","","PGERARD",05/07/04,01/01/02,"Chef de file: Valparaiso","PGERARD","SECURITE - SECURITE (DIVERS) - POLITIQUE SOCIALE - POLITIQUE SOCIALE (DIVERS) - RELATIONS EXTERIEURES - PROGRAMME EUROPEEN
La thématique est celle de l'intégration sociale par la citoyenneté participative",05/07/04,01/01/06,"UNION EUROPENNE - URB-AL N*14 : ""SÉCURITÉ CITOYENNE DANS LA VILLE""","O",17,18,""
255,,"COE - RVE:  CDEG","RAAD VAN EUROPA - STUURGROEP VOOR DE GELIJKHEID TUSSEN VROUWEN EN MANNEN","COUNCIL OF EUROPE: STEERING COMMITTEE FOR EQUALITY BETWEEN WOMEN AND MEN (CDEG)","20","http://www.coe.int","GELIJKE KANSEN - OVERHEDEN - DEMOCRATIE
De stuurgroep gaat de gelijkheid van vrouwen en mannen in de Europese maatschappij na en volgt de ontwikkelingen op. Tevens wil hij de gelijkheid tussen vrouwen en mannen bevorderen als belangrijk onderdeel voor de democratie.","PGERARD",13/02/12,09/07/04,"","PGERARD","EGALITE DES CHANCES - AUTORITES - DEMOCRATIE 
Examiner la situation relative à l'égalité entre les femmes et les hommes dans la société européenne et suivre son évolution; promouvoir  l'égalité de la femme et de l'homme en tant que condition essentielle de la démocratie",09/07/04,,"CONSEIL DE L'EUROPE - COMITÉ DIRECTEUR  POUR L'EGALITE ENTRE LES FEMMES ET LES HOMMES","O",17,18,"EQUAL OPPORTUNITIES - AUTHORITIES - DEMOCRACY
Examining the situation in terms of equality between men and women in European society and follow its evolution; promoting gender equality as an essential condition for democracy."
257,231,"UE- EU: URB - AL N°12.","EUROPESE UNIE - URB-AL N°12 : VROUWEN EN STAD","EUROPEAN UNION - URB-AL N°12 : WOMAN AND CITY","22","www.diba.es/urbal12","GELIJKE KANSEN
Het netwerk beoogt de volledige toegang van vrouwen tot hun burgerrechten ondermeer door hun lokale participatie en hun inschakeling in de organen waar beslissingen worden genomen.","GDEROEP",23/08/06,01/01/02,"Leadership= Barcelone / Barcelona is hoofd van het netwerk / Leadership = Barcelone 
Réseau = différentes villes, provinces, régions, intercommunales reprises dans les entités évoquées en deuxième partie  
De leden van het netwerk zijn steden, regio's, provincies, universiteiten, ondernemingen enz.. van de deelgebieden uit het tweede gedeelte
Partners: Cities, provinces, regions, universities, associations, companies…entities included in the second part","PGERARD","EGALITE DES CHANCES 
La thématique du réseau est l'implication des femmes dans les instances de décisions et de participations locales et leurs accessions à davantage de droits citoyens",13/07/04,01/01/06,"UNION EUROPEENNE - URB-AL N°12 : FEMMES ET VILLE","N",17,18,"EQUAL OPPORTUNITIES
The issue of the network is the involvement of women in decision-taking authorities and local participations, as well as their access to more civil rights."
156,,"PRAGUE - PRAAG","MEMORANDUM VAN SAMENWERKING TUSSEN DE STAD PRAAG EN HET BRUSSELS HOOFDSTEDELIJK GEWEST","MEMORANDUM VAN SAMENWERKING TUSSEN DE STAD PRAAG EN  BRUSSEL HOOFDSTEDELIJK GEWEST","24","","EXTERNE BETREKKINGEN - INTERREGIONALE SAMENWERKING: samenwerking tussen de regionae instellingen - EUROPESE ZAKEN: uitwisseling van informatie in het kader van de Europese integratie - FINANCIEN EN BEGROTING - FINANCIERING VAN HOOFDSTEDELIJKE GEWESTEN - LEEFMILIEU - MILIEUBESCHERMING - STEDENBOUW EN STADSVERNIEUWING - RUIMTELIJKE ORDENING - VERVOER - PATRIMONIUM - BESCHERMING VAN MONUMENTEN.","PGERARD",10/04/06,19/11/03,"Cooperation between regional institutions","PGERARD","RELATIONS EXTERIEURES - COOPERATION INTERREGIONALE Coopération entre les institutions régionales - AFFAIRES EUROPEENNES: Echange d'informations dans le cadre de l'intégration européenne -  FINANCES ET BUDGET - FINANCEMENT DES REGIONS CAPITALES - ENVIRONNEMENT - PROTECTION DE L'ENVIRONNEMENT - URBANISME ET RENOVATION URBAINE - AMENAGEMENT DU TERRITOIRE - TRANSPORTS - PATRIMOINE - PROTECTION DU PATRIMOINE",19/05/04,19/11/08,"MEMORANDUM DE COOPERATION ENTRE LA VILLE DE PRAGUE ET LA REGION DE BRUXELLES-CAPITALE","N",17,17,"EXTERNAL RELATIONS - INTERREGIONAL COOPERATION: co-operation between the regional institutions - EUROPEAN AFFAIRES: exchange of information on European integration - FINANCE AND BUDGET - FINANCING OF CAPITAL REGIONS - ENVIRONMENT - ENVIRONMENTAL PROTECTION - TOWN PLANNING AND RENOVATION - SPATIAL PLANNING - TRANSPORT - HERITAGE - PROTECTION OF MONUMENTS."
145,,"KINSHASA","PROTOCOLE D'ACCORD RELATIF A L'ETABLISSEMENT D'UNE COOPERATION DANS LE DOMAINE DE LA PROTECTION DE L'ENVIRONNEMENT ENTRE LA REGION DE BRUXELLES-CAPITALE ET LA VILLE-PROVINCE DE KINSHASA","PROTOCOLE D'ACCORD RELATIF A L'ETABLISSEMENT D'UNE COOPERATION DANS LE DOMAINE DE LA PROTECTION DE L'ENVIRONNEMENT ENTRE LA REGION DE BRUXELLES-CAPITALE ET LA VILLE-PROVINCE DE KINSHASA","","","ADMINISTRATIE - ADMINISTRATIEF BEHEER: manieren en beginselen - ADMINISTRATIE (ALLERLEI): opleiding van ambtenaren over het leefmilieu - LEEFMILIEU - LEEFMILIEU (ALLERLEI): wet- en regelgeving  over mlieu, bescherming en beheer van groene ruimtes, milieutoezicht, mileuvriendelijke transportmiddelen, opleiding en bewustmaking van de bevolking - AFVAL: verwerking en beheer - VERVUILING: preventie van de verontreininging van de grond en van het grondwater - WATER' : de distributie, de behandeling en de controle van het water, preventie van overstromingen - ONDERZOEK EN ONTWIKKELING - TECHNOLOGIEEN: propere technologieën - EXTERNE BETREKKINGEN - INTERREGIONALE SAMENWERKING: De coördinatie van gezamenlijke acties ten aanzien van internationale instellingen","PGERARD",13/01/09,22/02/03,"","PGERARD","ADMINISTRATION - Méthodes et principes de la GESTION ADMINISTRATIVE - ADMINISTRATION (DIVERS) Formation de fonctionnnaires liés à l' ENVIRONNEMENT- ENVIRONNEMENT (DIVERS) Législation et réglementation environnementales - Gestion et traitement des DECHETS - Distribution , traitement et surveillance des EAUX' - Prévention  de la POLLUTION du sol et des EAUX' souterraines, prévention des inondations - ENVIRONNEMENT (DIVERS) Développement, gestion et protection des espaces verts, police de l' ENVIRONNEMENT, Formation et éducation à l' ENVIRONNEMENT, Information et sensibilisation de la population -  R&D - TECHNOLOGIES propres - RELATIONS EXTERIEURES - COOPERATION INTERREGIONALE: Coordination des actions communes vis-à vis des instances internationales",14/05/04,21/02/05,"PROTOCOLE D'ACCORD RELATIF A L'ETABLISSEMENT D'UNE COOPERATION DANS LE DOMAINE DE LA PROTECTION DE L'ENVIRONNEMENT ENTRE LA REGION DE BRUXELLES-CAPITALE ET LA VILLE-PROVINCE DE KINSHASA","N",18,17,"ADMINISTRATION - ADMINISTRATIVE MANAGEMENT: Methods and principles - ADMINISTRATION (MISC.): Training of civil servants linked to environment - ENVIRONMENT: Development, management and protection of green spaces - ENVIRONMENT (MISC.): Environmental legislation and regulation, environment police, training and education on environment, information and public awareness - WASTE: Management and treatment - POLLUTION: Prevention of soil and underground water pollution - WATER': Distribution, treatment and supervision, flood prevention - R&D - TECHNOLOGIES: clean technologies - EXTERNAL RELATIONS - INTERREGIONAL COOPERATION: Coordination of common action towards international institutions."
211,,"MAROC - MAROKKO","DECLARATION COMMUNE RELATIVE A LA COOPERATION DANS LE DOMAINE DE L'ENVIRONNEMENT ENTRE LA REGION DE BRUXELLES-CAPITALE ET LE ROYAUME DU MAROC","DECLARATION COMMUNE RELATIVE A LA COOPERATION DANS LE DOMAINE DE L'ENVIRONNEMENT ENTRE LA REGION DE BRUXELLES-CAPITALE ET LE ROYAUME DU MAROC","24","","LEEFMILIEU - VERVUILING: preventie van de verontreininging van de grond en van het grondwater en bestrijding van de luchtverontreiniging - AFVAL: verwerking en beheer - LUCHT - WATER' - GELUID: bestrijding van geluidsoverlast - LEEFMILIEU (ALLERLEI): wet- en regelgeving  over mlieu, bescherming en beheer van groene ruimtes, milieutoezicht, mileuvriendelijke vervoermiddelen, opleiding en bewustmaking van de bevolking  - ONDERZOEK EN ONTWIKKELING - TECHNOLOGIEEN: propere technologieën - EXTERNE BETREKKINGEN - INTERREGIONALE SAMENWERKING: De coördinatie van gezamenlijke acties ten aanzien van internationale instellingen - ADMINISTRATIE - ADMINISTRATIEF BEHEER: manieren en beginselen - ADMINISTRATIE (ALLERLEI): opleiding van ambtenaren over het leefmilieu","GDEROEP",20/02/06,20/02/00,"","PGERARD","ENVIRONNEMENT - POLLUTION - Gestion et traitement des  DECHETS -  Lutte contre la pollution de l' AIR' -  Prévention de la pollution du sol et des EAUX' souterraines, distribution, traitement et surveillance des EAUX' - Lutte contre le BRUIT - ENVIRONNEMENT (DIVERS) Législations et réglementations environnementales, développement , gestion et protection des espaces verts, police de l' environnement, écologisation des transports, formation et sensibilsation de la population  -  R&D - TECHNOLOGIES propres - RELATIONS EXTERIEURES -  COOPERATION INTERREGIONALE: coordination d'actions communes vis-à vis des instances internationales - ADMINISTRATION - Méthodes et principes de la GESTION ADMINISTRATIVE - ADMINISTRATION (DIVERS) Formation des fonctionnaires",08/06/04,,"DECLARATION COMMUNE RELATIVE A LA COOPERATION DANS LE DOMAINE DE L'ENVIRONNEMENT ENTRE LA REGION DE BRUXELLES-CAPITALE ET LE ROYAUME DU MAROC","N",17,17,"ENVIRONMENT - POLLUTION: Fight against air pollution, prevention of soil and underground water pollution. -  WASTE: management and treatment - AIR' - WATER': water distribution, treatment and supervision - NOISE: Fight against noise - ENVIRONMENT (MISC.): Environmental legislation and regulation. Development, management and protection of green spaces , environment policy, environment-friendly transportation, training, public awareness  -  R&D - TECHNOLOGIES - EXTERNAL RELATIONS - INTERREGIONAL COOPERATION: Coordination of common action towards international institutions - ADMINISTRATION: Methods and principles of administrative management- - ADMINISTRATIVE MANAGEMENT: methods and principes - ADMINISTRATION (MISC.): Training of civil servants."
173,155,"MOSCOU - MOSKOU:  PROG. COOP 2002-2004","SAMENWERKINGSPROGRAMMA TUSSEN HET BRUSSELS HOOFDSTEDELIJK GEWEST EN DE STAD MOSKOU VOOR JAREN 2002-20004","SAMENWERKINGSPROGRAMMA TUSSEN HET BRUSSELS HOOFDSTEDELIJK GEWEST EN DE STAD MOSKOU VOOR JAREN 2002-20004","","","STEDENBOUW EN STADSVERNIEUWING - RUIMTELIJKE ORDENING - DIVERSEN - CULTUUR: a) De ""Europaplaats"" in Moskou zal worden afgewerkt en het beeldhouwwerk ""de ontvoering van Europa"" van Olivier Strebelle zal het plein sieren. b) Aan de door het staatsmuseum van Moskou georganiseerde de tentoonstelling ""de 2 kronen"" te Brussel zal medewerking worden verleend.  - STADSBEHEER: een geïnformatiseerd systeem voor stadsbeheer zal worden uitgewerkt - INTERNATIONALE UITSTRALING: te Brussel worden ""Moskouse"" dagen georganiseerd en omgekeerd  - LEEFMILIEU - MILIEUBESCHERMING - PATRIMONIUM - BESCHERMING VAN MONUMENTEN - PATRIMONIUM (ALLERLEI): inventaris, herschikking van het patrimoniumbeleid (ervaringen, procedures, duurtijd, resultaten, ...) - ECONOMIE & HANDEL - ECONOMIE (ALLERLEI): bouw,  deelname van een delegatie uit Moskou aan batibouw en deelname van een Brusselse delegatie aan de tentoonstelling ""onroerend goed in Moskou"" - HUISVESTING - SOCIALE HUISVESTING - VERVOER - OPENBAAR VERVOER - VERVOERBEHEER - ONDERZOEK EN ONTWIKKELING - WETENSCHAPPELIJK ONDERZOEK - ADMINISTRATIE - ADMINISTRATIE (ALLERLEI) - OVERHEDEN - REGIONAAL BELEID: institutioneel systeem - ALLERLEI.","PGERARD",29/07/09,16/09/02,"Voir aussi Moscou                     -                        Zie ook Moskou                          -                                Also see Moscow","PGERARD","URBANISME ET RENOVATION URBAINE - AMENAGEMENT DU TERRITOIRE - AUTRES - CULTURE: a) finalisation de la création de la ""Place de l'Europe"" et mise en place de la sculpture d'Olivier Strebelle; ""Enlèvement de l'Europe"". b) Participation à l'organisation par le Musée d'Etat de Moscou ""Maison Bourganov"" de l'exposition ""les 2 couronnes"" à Bruxelles. - GESTION URBAINE Mise en oeuvre d'un systéme de gestion urbaine informatisé -  RAYONNEMENT INTERNATIONAL; organisation des ""Journées moscovites "" à Bruxelles et des ""Journées bruxelloises"" à Moscou - ENVIRONNEMENT - PROTECTION DE L'ENVIRONNEMENT - PATRIMOINE -  PROTECTION DU PATRIMOINE - PATRIMOINE (DIVERS) Inventaire, réaffectation du patrimoine (expériences, procédures, durées , résultats, ...) - ECONOMIE & COMMERCE - ECONOMIE (DIVERS) Construction, participation d'une délégation moscovite à ""Batibouw"" et participation d'une délégation bruxelloise à l'exposition ""L'immobilier à Moscou"" - LOGEMENT - LOGEMENT SOCIAL - TRANSPORTS -TRANSPORT EN COMMUN - GESTION DU TRAFIC - R&D - RECHERCHE SCIENTIFIQUE - ADMINISTRATION - ADMINISTRATION (DIVERS) - AUTORITES - POLITIQUE REGIONALE système institutionnel - AUTRES -",01/06/04,16/09/04,"PROGRAMME DE COOPERATION  ENTRE LA REGION DE BRUXELLES-CAPITALE ET LA VILLE DE MOSCOU POUR LES ANNEES 2002-2004","N",17,17,"TOWN PLANNING AND RENOVATION - SPATIAL PLANNING - MISCELLANEOUS - CULTURE: Finalisation of the creation of the ""Place of Europe"" and setting up of Olivier  Strebelle's sculpture ""Kidnapping Europe"", b) participation in the organisation of the exhibition ""The two crowns"" in Brussels that will be organised by the Moscow State Museum ""Bourganov House"" - URBAN PLANNING:  Implementation of an electronic urban management system - INTERNATIONAL IMAGE: Organisation of the ""Moscovite days"" in Brussels and of the ""Brussels days"" in Moscow.  - ENVIRONMENT - ENVIRONMENTAL PROTECTION - HERITAGE - CONSERVATION OF MONUMENTS - HERITAGE (MISC.): Inventory, reassignment of cultural heritage (experiences, procedures, durations, results..).  - ECONOMY & TRADE - ECONOMY (MISC.): Setting up and participation of a Moscovite delegation at ""Batibouw"" and participation of a Brussels delegation in the exhibition ""Real Estate in Moscow"". - HOUSING - SOCIAL HOUSING - TRANSPORT - PUBLIC TRANSPORT - TRANSPORT MANAGEMENT - R&D - SCIENTIFIQ RESEARCH - ADMINISTRATION - ADMINISTRATION (MISC.) - AUTHORITIES - REGIONAL POLICY:  Institutional system. - MISCELLANEOUS."
